M,Q,T_outer,T_cosmo,S_outer,S_cosmo,Delta_total
0.1094821421372709,0.04572723097275523,0.34054289792616577,0.0788183634787983,0.14160246839786703,8.151197826823628,1.1319776655478844
0.11129807073976486,0.04764648975609671,0.33424331371155,0.07857804346079385,0.14574310306498645,8.128830586860696,1.1502042708436964
0.1128067979731916,0.04981556631120158,0.3291501551459962,0.07838135200317317,0.1488199778656114,8.11044394573705,1.1655140371667176
0.11397444107651128,0.05218574785489376,0.32528321469171056,0.07823347034474605,0.15069642270377892,8.096494088146828,1.1775874499187715
0.11477477730291252,0.05470380521951016,0.3226485893153205,0.07813835265310494,0.1512719833716929,8.087330252370212,1.186175725027475
0.11518983282617287,0.05731318826525108,0.321240513131879,0.07809857247983379,0.15048978027059134,8.08318327847799,1.1911049020207987
0.11521028639404651,0.05995529587440524,0.3210420009165537,0.07811521958863361,0.14834150552582165,8.084157880664176,1.1922785745793814
0.11483567866349428,0.06257079200611708,0.32202435881506863,0.07818785497296596,0.144869585792407,8.090229114266068,1.1896792607109052
0.11407442251653804,0.06510093825594344,0.3241456297483336,0.07831452759348195,0.14016629424864135,8.101243256060387,1.18336841046035
0.11294361412506757,0.0674889129937849,0.32734809476404925,0.07849185159839185,0.13436988043462594,8.116923038580598,1.1734850417541551
0.11146864900767701,0.06968108745519762,0.331555093386175,0.0787151381910689,0.1276580649048959,8.136876909004403,1.16024298686008
0.10968265170106686,0.07162823012782599,0.33666772174180276,0.07897857249231006,0.12023948222758434,8.160611752567352,1.1439267259744437
0.10762573185436183,0.07328661238503331,0.342562503553701,0.0792754231645996,0.11234382189565006,8.187548353833336,1.1248857850403944
0.10534408345286285,0.07461899053658272,0.3490919902588353,0.07959827143978775,0.10421149194196822,8.21703877930862,1.103527689518792
0.10288894740072549,0.07559544224162727,0.3560914260947246,0.0799392464842907,0.0960836010333738,8.248384852084644,1.0803095076513607
0.10031546076072147,0.07619403849997665,0.3633957806460558,0.08029025550250735,0.08819290963400812,8.280856942970608,1.0557281081647627
0.09768141849467728,0.07640133613016528,0.37087147148820926,0.08064319924698272,0.08075612415117132,8.3137124054355,1.0303094311827081
0.09504597551323007,0.07621267967432632,0.37846339787863065,0.0809901662633134,0.07396748972074946,8.346213113411856,1.004597357636774
0.0924683181840652,0.07563230594973872,0.3862465723259056,0.0813236018786589,0.06799312448286865,8.37764170245905,0.9791431338274617
0.09000633513369623,0.07467324889904518,0.3944510222221182,0.08163645036234844,0.06296516351687317,8.407316250385227,0.9544965468672792
0.08771531719371392,0.07335704687599999,0.4034095715912089,0.08192227066804587,0.05897509850817125,8.434603252369676,0.9311996098915323
0.08564671568790864,0.07171325894047752,0.4133930646879661,0.08217532763063397,0.056067335916407196,8.458928841850417,0.9097817830025559
0.08384698694646056,0.06977880102571309,0.42437626006763113,0.082390661436213,0.054236499878801345,8.479788279841204,0.8907531810493747
0.08235654899691763,0.06759711688602849,0.4358759215265644,0.08256413866046637,0.05343279607832527,8.496753782701658,0.8745913819893953
0.08120887386243301,0.0652172024437691,0.44699679006921744,0.08269248825579723,0.05357631967008645,8.50948078425774,0.8617208568415542
0.08042973585228647,0.06269250544651697,0.45667416297799607,0.08277332564531054,0.05457564266839148,8.517712735982903,0.8524895821180856
0.08003663272646397,0.0600797251459066,0.4639638380882545,0.08280516763124961,0.05634381147905946,8.521284542367074,0.8471496069232458
0.08003839273369145,0.057437538954669576,0.4682367533183328,0.08278744021488192,0.05880761708173761,8.520124711128538,0.8458456325591026
