M,Lambda,x,Delta,eta_C,T_b,T_c
1e-08,1.0005432584843805,1.1550141528949887e-08,1.0879841240786674e-07,0.9999999768997173,3978873.57729738,0.0919131042947539
1e-08,1.0005432585931198,1.1550141529577525e-08,1.0879841240195459e-07,0.9999999768997173,3978873.57729738,0.09191310429974842
1e-08,1.000543258701859,1.1550141530205161e-08,1.0879841239604248e-07,0.9999999768997173,3978873.57729738,0.09191310430474298
1e-08,1.0005432588105982,1.1550141530832795e-08,1.0879841239013034e-07,0.9999999768997173,3978873.577297381,0.09191310430973758
1e-08,1.0005432589193375,1.1550141531460431e-08,1.0879841238421823e-07,0.9999999768997173,3978873.577297381,0.09191310431473214
1e-08,1.0005432590280767,1.1550141532088068e-08,1.0879841237830613e-07,0.9999999768997173,3978873.57729738,0.09191310431972671
1e-08,1.000543259136816,1.1550141532715703e-08,1.0879841237239403e-07,0.9999999768997173,3978873.57729738,0.09191310432472127
1e-08,1.0005432592455552,1.155014153334334e-08,1.0879841236648189e-07,0.9999999768997173,3978873.57729738,0.09191310432971583
1e-08,1.0005432593542944,1.1550141533970977e-08,1.0879841236056975e-07,0.9999999768997173,3978873.57729738,0.09191310433471035
1e-08,1.0005432594630337,1.1550141534598612e-08,1.0879841235465765e-07,0.9999999768997173,3978873.57729738,0.09191310433970495
1e-08,1.000543259571773,1.1550141535226247e-08,1.0879841234874556e-07,0.9999999768997173,3978873.57729738,0.09191310434469956
1e-08,1.0005432596805122,1.1550141535853885e-08,1.0879841234283341e-07,0.9999999768997173,3978873.57729738,0.0919131043496941
1e-08,1.0005432597892514,1.1550141536481522e-08,1.0879841233692131e-07,0.9999999768997173,3978873.57729738,0.09191310435468868
1e-08,1.0005432598979906,1.155014153710915e-08,1.087984123310092e-07,0.9999999768997173,3978873.577297381,0.09191310435968328
1e-08,1.0005432600067299,1.1550141537736793e-08,1.0879841232509706e-07,0.9999999768997173,3978873.57729738,0.09191310436467777
1e-08,1.0005432601154691,1.155014153836443e-08,1.0879841231918494e-07,0.9999999768997173,3978873.57729738,0.09191310436967234
1e-08,1.0005432602242084,1.1550141538992056e-08,1.0879841231327282e-07,0.9999999768997173,3978873.5772973816,0.09191310437466697
1e-08,1.0005432603329476,1.1550141539619693e-08,1.087984123073607e-07,0.9999999768997173,3978873.5772973816,0.09191310437966152
1e-08,1.0005432604416868,1.1550141540247334e-08,1.0879841230144858e-07,0.9999999768997173,3978873.577297381,0.09191310438465605
1e-08,1.000543260550426,1.1550141540874967e-08,1.0879841229553647e-07,0.9999999768997173,3978873.577297381,0.09191310438965065
1e-08,1.0005432606591653,1.1550141541502604e-08,1.0879841228962439e-07,0.9999999768997173,3978873.57729738,0.09191310439464521
1e-08,1.0005432607679046,1.1550141542130239e-08,1.0879841228371221e-07,0.9999999768997173,3978873.5772973816,0.09191310439963978
1e-08,1.0005432608766438,1.1550141542757874e-08,1.0879841227780014e-07,0.9999999768997173,3978873.577297381,0.09191310440463436
1e-08,1.000543260985383,1.1550141543385509e-08,1.0879841227188799e-07,0.9999999768997173,3978873.5772973816,0.09191310440962892
1e-08,1.0005432610941223,1.1550141544013148e-08,1.0879841226597588e-07,0.9999999768997173,3978873.577297381,0.09191310441462344
1e-08,1.0005432612028615,1.1550141544640778e-08,1.0879841226006378e-07,0.9999999768997173,3978873.5772973816,0.0919131044196181
1e-08,1.0005432613116008,1.1550141545268421e-08,1.0879841225415159e-07,0.9999999768997173,3978873.5772973816,0.09191310442461252
1e-08,1.00054326142034,1.1550141545896055e-08,1.087984122482395e-07,0.9999999768997173,3978873.5772973816,0.09191310442960715
1e-08,1.0005432615290792,1.1550141546523693e-08,1.0879841224232745e-07,0.9999999768997173,3978873.57729738,0.09191310443460173
1e-08,1.0005432616378185,1.1550141547151333e-08,1.087984122364153e-07,0.9999999768997173,3978873.57729738,0.09191310443959626
1e-08,1.0005432617465577,1.1550141547778966e-08,1.087984122305032e-07,0.9999999768997173,3978873.57729738,0.09191310444459083
1e-08,1.000543261855297,1.1550141548406599e-08,1.0879841222459111e-07,0.9999999768997173,3978873.57729738,0.09191310444958546
1e-08,1.0005432619640362,1.155014154903424e-08,1.0879841221867894e-07,0.9999999768997173,3978873.57729738,0.09191310445457994
1e-08,1.0005432620727754,1.1550141549661867e-08,1.0879841221276682e-07,0.9999999768997173,3978873.5772973816,0.09191310445957458
1e-08,1.0005432621815147,1.1550141550289507e-08,1.0879841220685471e-07,0.9999999768997173,3978873.577297381,0.09191310446456913
1e-08,1.000543262290254,1.1550141550917144e-08,1.087984122009426e-07,0.9999999768997173,3978873.577297381,0.09191310446956369
1e-08,1.0005432623989932,1.1550141551544778e-08,1.0879841219503049e-07,0.9999999768997173,3978873.577297381,0.09191310447455829
1e-08,1.0005432625077324,1.1550141552172413e-08,1.0879841218911837e-07,0.9999999768997173,3978873.577297381,0.09191310447955284
1e-08,1.0005432626164716,1.1550141552800052e-08,1.0879841218320624e-07,0.9999999768997173,3978873.577297381,0.0919131044845474
1e-08,1.0005432627252109,1.155014155342769e-08,1.0879841217729414e-07,0.9999999768997173,3978873.57729738,0.09191310448954194
1e-08,1.0005432628339501,1.1550141554055325e-08,1.0879841217138203e-07,0.9999999768997173,3978873.57729738,0.09191310449453653
1e-08,1.0005432629426894,1.155014155468296e-08,1.0879841216546992e-07,0.9999999768997173,3978873.57729738,0.09191310449953109
1e-08,1.0005432630514286,1.1550141555310596e-08,1.087984121595578e-07,0.9999999768997173,3978873.57729738,0.09191310450452567
1e-08,1.0005432631601678,1.1550141555938234e-08,1.0879841215364568e-07,0.9999999768997173,3978873.57729738,0.09191310450952023
1e-08,1.000543263268907,1.1550141556565864e-08,1.0879841214773355e-07,0.9999999768997173,3978873.577297381,0.0919131045145148
1e-08,1.0005432633776463,1.1550141557193504e-08,1.0879841214182144e-07,0.9999999768997173,3978873.57729738,0.09191310451950935
1e-08,1.0005432634863856,1.1550141557821139e-08,1.0879841213590934e-07,0.9999999768997173,3978873.57729738,0.09191310452450395
1e-08,1.0005432635951248,1.1550141558448775e-08,1.0879841212999718e-07,0.9999999768997173,3978873.577297381,0.09191310452949848
1e-08,1.000543263703864,1.1550141559076412e-08,1.0879841212408505e-07,0.9999999768997173,3978873.577297381,0.09191310453449303
1e-08,1.0005432638126033,1.1550141559704045e-08,1.08798412118173e-07,0.9999999768997173,3978873.57729738,0.09191310453948764
1e-08,1.0005432639213425,1.1550141560331685e-08,1.0879841211226085e-07,0.9999999768997173,3978873.57729738,0.09191310454448216
1e-08,1.0005432640300818,1.1550141560959321e-08,1.0879841210634874e-07,0.9999999768997173,3978873.57729738,0.09191310454947674
1e-08,1.000543264138821,1.1550141561586953e-08,1.087984121004366e-07,0.9999999768997173,3978873.577297381,0.09191310455447133
1e-08,1.0005432642475602,1.1550141562214588e-08,1.0879841209452454e-07,0.9999999768997173,3978873.57729738,0.09191310455946593
1e-08,1.0005432643562995,1.1550141562842223e-08,1.087984120886124e-07,0.9999999768997173,3978873.577297381,0.09191310456446049
1e-08,1.0005432644650387,1.155014156346986e-08,1.0879841208270028e-07,0.9999999768997173,3978873.577297381,0.09191310456945506
1e-08,1.000543264573778,1.1550141564097496e-08,1.0879841207678815e-07,0.9999999768997173,3978873.577297381,0.09191310457444961
1e-08,1.0005432646825172,1.1550141564725134e-08,1.0879841207087606e-07,0.9999999768997173,3978873.57729738,0.09191310457944414
1e-08,1.0005432647912564,1.1550141565352767e-08,1.0879841206496396e-07,0.9999999768997173,3978873.57729738,0.09191310458443877
1e-08,1.0005432648999957,1.1550141565980409e-08,1.0879841205905182e-07,0.9999999768997173,3978873.57729738,0.09191310458943329
1e-08,1.000543265008735,1.155014156660804e-08,1.0879841205313972e-07,0.9999999768997173,3978873.57729738,0.09191310459442789
1e-08,1.0005432651174742,1.1550141567235678e-08,1.087984120472276e-07,0.9999999768997173,3978873.57729738,0.09191310459942242
1e-08,1.0005432652262134,1.1550141567863312e-08,1.0879841204131549e-07,0.9999999768997173,3978873.57729738,0.09191310460441703
1e-08,1.0005432653349526,1.1550141568490951e-08,1.0879841203540334e-07,0.9999999768997173,3978873.57729738,0.09191310460941153
1e-08,1.0005432654436919,1.155014156911859e-08,1.087984120294912e-07,0.9999999768997173,3978873.57729738,0.09191310461440609
1e-08,1.0005432655524311,1.1550141569746218e-08,1.0879841202357914e-07,0.9999999768997173,3978873.57729738,0.09191310461940073
1e-08,1.0005432656611704,1.1550141570373856e-08,1.08798412017667e-07,0.9999999768997173,3978873.57729738,0.09191310462439527
1e-08,1.0005432657699096,1.1550141571001494e-08,1.0879841201175486e-07,0.9999999768997173,3978873.57729738,0.0919131046293898
1e-08,1.0005432658786488,1.1550141571629127e-08,1.0879841200584277e-07,0.9999999768997172,3978873.57729738,0.09191310463438442
1e-08,1.000543265987388,1.1550141572256764e-08,1.0879841199993065e-07,0.9999999768997172,3978873.57729738,0.09191310463937898
1e-08,1.0005432660961273,1.1550141572884399e-08,1.0879841199401854e-07,0.9999999768997172,3978873.57729738,0.09191310464437355
1e-08,1.0005432662048666,1.1550141573512037e-08,1.0879841198810642e-07,0.9999999768997172,3978873.57729738,0.09191310464936808
1e-08,1.0005432663136058,1.1550141574139675e-08,1.0879841198219429e-07,0.9999999768997172,3978873.57729738,0.09191310465436266
1e-08,1.000543266422345,1.1550141574767308e-08,1.0879841197628218e-07,0.9999999768997172,3978873.57729738,0.09191310465935723
1e-08,1.0005432665310843,1.1550141575394938e-08,1.0879841197037006e-07,0.9999999768997172,3978873.577297381,0.09191310466435186
1e-08,1.0005432666398235,1.1550141576022576e-08,1.0879841196445797e-07,0.9999999768997172,3978873.57729738,0.0919131046693464
1e-08,1.0005432667485628,1.1550141576650211e-08,1.0879841195854583e-07,0.9999999768997172,3978873.577297381,0.09191310467434097
1e-08,1.000543266857302,1.1550141577277846e-08,1.0879841195263372e-07,0.9999999768997172,3978873.577297381,0.09191310467933556
1e-08,1.0005432669660412,1.155014157790548e-08,1.0879841194672159e-07,0.9999999768997172,3978873.5772973816,0.09191310468433013
1e-08,1.0005432670747805,1.1550141578533123e-08,1.0879841194080945e-07,0.9999999768997172,3978873.577297381,0.0919131046893246
1e-08,1.0005432671835197,1.1550141579160756e-08,1.0879841193489736e-07,0.9999999768997172,3978873.577297381,0.09191310469431924
1e-08,1.000543267292259,1.1550141579788392e-08,1.0879841192898527e-07,0.9999999768997172,3978873.57729738,0.09191310469931378
1e-08,1.0005432674009982,1.1550141580416029e-08,1.0879841192307311e-07,0.9999999768997172,3978873.577297381,0.09191310470430834
1e-08,1.0005432675097374,1.1550141581043664e-08,1.08798411917161e-07,0.9999999768997172,3978873.577297381,0.09191310470930292
1e-08,1.0005432676184767,1.1550141581671295e-08,1.0879841191124889e-07,0.9999999768997172,3978873.5772973816,0.09191310471429755
1e-08,1.000543267727216,1.1550141582298933e-08,1.0879841190533678e-07,0.9999999768997172,3978873.577297381,0.09191310471929205
1e-08,1.0005432678359552,1.1550141582926567e-08,1.0879841189942473e-07,0.9999999768997172,3978873.57729738,0.09191310472428672
1e-08,1.0005432679446944,1.1550141583554203e-08,1.0879841189351257e-07,0.9999999768997172,3978873.577297381,0.09191310472928123
1e-08,1.0005432680534336,1.155014158418184e-08,1.0879841188760045e-07,0.9999999768997172,3978873.577297381,0.0919131047342758
1e-08,1.0005432681621729,1.1550141584809476e-08,1.0879841188168832e-07,0.9999999768997172,3978873.577297381,0.09191310473927033
1e-08,1.0005432682709121,1.1550141585437106e-08,1.0879841187577622e-07,0.9999999768997172,3978873.5772973816,0.09191310474426498
1e-08,1.0005432683796514,1.1550141586064746e-08,1.0879841186986411e-07,0.9999999768997172,3978873.577297381,0.09191310474925951
1e-08,1.0005432684883906,1.1550141586692384e-08,1.0879841186395197e-07,0.9999999768997172,3978873.577297381,0.09191310475425404
1e-08,1.0005432685971298,1.1550141587320019e-08,1.087984118580399e-07,0.9999999768997172,3978873.57729738,0.09191310475924865
1e-08,1.000543268705869,1.1550141587947657e-08,1.0879841185212776e-07,0.9999999768997172,3978873.57729738,0.09191310476424319
1e-08,1.0005432688146083,1.1550141588575292e-08,1.0879841184621563e-07,0.9999999768997172,3978873.577297381,0.09191310476923775
1e-08,1.0005432689233476,1.1550141589202929e-08,1.0879841184030354e-07,0.9999999768997172,3978873.57729738,0.09191310477423235
1e-08,1.0005432690320868,1.1550141589830565e-08,1.087984118343914e-07,0.9999999768997172,3978873.57729738,0.09191310477922689
1e-08,1.000543269140826,1.15501415904582e-08,1.0879841182847927e-07,0.9999999768997172,3978873.577297381,0.09191310478422146
1e-08,1.0005432692495653,1.1550141591085832e-08,1.0879841182256714e-07,0.9999999768997172,3978873.5772973816,0.09191310478921604
1e-08,1.0005432693583045,1.155014159171347e-08,1.0879841181665505e-07,0.9999999768997172,3978873.577297381,0.0919131047942106
1e-08,1.0005432694670437,1.155014159234111e-08,1.087984118107429e-07,0.9999999768997172,3978873.577297381,0.09191310479920511
1e-08,1.000543269575783,1.1550141592968743e-08,1.0879841180483084e-07,0.9999999768997172,3978873.57729738,0.09191310480419974
1e-08,1.0005432696845222,1.1550141593596381e-08,1.0879841179891866e-07,0.9999999768997172,3978873.577297381,0.09191310480919423
1e-08,1.0005432697932615,1.1550141594224016e-08,1.0879841179300655e-07,0.9999999768997172,3978873.577297381,0.09191310481418881
1e-08,1.0005432699020007,1.1550141594851656e-08,1.0879841178709441e-07,0.9999999768997172,3978873.577297381,0.09191310481918334
1e-08,1.00054327001074,1.1550141595479292e-08,1.0879841178118233e-07,0.9999999768997172,3978873.57729738,0.09191310482417792
1e-08,1.0005432701194792,1.1550141596106924e-08,1.0879841177527025e-07,0.9999999768997172,3978873.57729738,0.09191310482917256
1e-08,1.0005432702282184,1.1550141596734564e-08,1.087984117693581e-07,0.9999999768997172,3978873.57729738,0.09191310483416705
1e-08,1.0005432703369577,1.1550141597362197e-08,1.0879841176344596e-07,0.9999999768997172,3978873.577297381,0.09191310483916165
1e-08,1.000543270445697,1.1550141597989828e-08,1.0879841175753389e-07,0.9999999768997172,3978873.577297381,0.09191310484415627
1e-08,1.0005432705544361,1.1550141598617462e-08,1.0879841175162174e-07,0.9999999768997172,3978873.5772973816,0.09191310484915083
1e-08,1.0005432706631754,1.1550141599245106e-08,1.087984117457096e-07,0.9999999768997172,3978873.577297381,0.0919131048541453
1e-08,1.0005432707719146,1.1550141599872738e-08,1.0879841173979752e-07,0.9999999768997172,3978873.577297381,0.09191310485913994
1e-08,1.0005432708806539,1.1550141600500378e-08,1.0879841173388543e-07,0.9999999768997172,3978873.57729738,0.0919131048641345
1e-08,1.000543270989393,1.1550141601128014e-08,1.0879841172797328e-07,0.9999999768997172,3978873.57729738,0.09191310486912901
1e-08,1.0005432710981323,1.1550141601755648e-08,1.0879841172206119e-07,0.9999999768997172,3978873.57729738,0.09191310487412362
1e-08,1.0005432712068716,1.1550141602383282e-08,1.0879841171614909e-07,0.9999999768997172,3978873.57729738,0.09191310487911822
1e-08,1.0005432713156108,1.1550141603010922e-08,1.0879841171023696e-07,0.9999999768997172,3978873.57729738,0.09191310488411275
1e-08,1.00054327142435,1.1550141603638554e-08,1.0879841170432486e-07,0.9999999768997172,3978873.57729738,0.09191310488910738
1e-08,1.0005432715330893,1.1550141604266189e-08,1.087984116984127e-07,0.9999999768997172,3978873.577297381,0.09191310489410191
1e-08,1.0005432716418285,1.1550141604893824e-08,1.0879841169250059e-07,0.9999999768997172,3978873.577297381,0.09191310489909649
1e-08,1.0005432717505678,1.1550141605521465e-08,1.0879841168658846e-07,0.9999999768997172,3978873.57729738,0.09191310490409099
1e-08,1.000543271859307,1.1550141606149097e-08,1.0879841168067638e-07,0.9999999768997172,3978873.57729738,0.09191310490908564
1e-08,1.0005432719680463,1.1550141606776736e-08,1.0879841167476423e-07,0.9999999768997172,3978873.57729738,0.09191310491408014
1e-08,1.0005432720767855,1.1550141607404371e-08,1.0879841166885212e-07,0.9999999768997172,3978873.57729738,0.09191310491907471
1e-08,1.0005432721855247,1.1550141608032003e-08,1.0879841166294004e-07,0.9999999768997172,3978873.57729738,0.09191310492406934
1e-08,1.000543272294264,1.1550141608659643e-08,1.087984116570279e-07,0.9999999768997172,3978873.57729738,0.09191310492906385
1e-08,1.0005432724030032,1.1550141609287282e-08,1.0879841165111576e-07,0.9999999768997172,3978873.57729738,0.0919131049340584
1e-08,1.0005432725117425,1.155014160991491e-08,1.087984116452037e-07,0.9999999768997172,3978873.57729738,0.09191310493905305
1e-08,1.0005432726204817,1.1550141610542554e-08,1.0879841163929153e-07,0.9999999768997172,3978873.57729738,0.09191310494404752
1e-08,1.000543272729221,1.1550141611170187e-08,1.0879841163337942e-07,0.9999999768997172,3978873.57729738,0.09191310494904212
1e-08,1.0005432728379602,1.1550141611797815e-08,1.0879841162746729e-07,0.9999999768997172,3978873.5772973816,0.09191310495403672
1e-08,1.0005432729466994,1.1550141612425455e-08,1.0879841162155515e-07,0.9999999768997172,3978873.5772973816,0.09191310495903124
1e-08,1.0005432730554387,1.1550141613053095e-08,1.0879841161564303e-07,0.9999999768997172,3978873.577297381,0.09191310496402577
1e-08,1.000543273164178,1.1550141613680725e-08,1.0879841160973096e-07,0.9999999768997172,3978873.577297381,0.09191310496902044
1e-08,1.0005432732729171,1.1550141614308363e-08,1.0879841160381887e-07,0.9999999768997172,3978873.57729738,0.091913104974015
1e-08,1.0005432733816564,1.1550141614935998e-08,1.0879841159790668e-07,0.9999999768997172,3978873.5772973816,0.09191310497900954
1e-08,1.0005432734903956,1.1550141615563631e-08,1.0879841159199462e-07,0.9999999768997172,3978873.577297381,0.09191310498400415
1e-08,1.0005432735991349,1.1550141616191268e-08,1.087984115860825e-07,0.9999999768997172,3978873.577297381,0.09191310498899871
1e-08,1.000543273707874,1.155014161681891e-08,1.0879841158017037e-07,0.9999999768997172,3978873.57729738,0.09191310499399319
1e-08,1.0005432738166133,1.1550141617446539e-08,1.0879841157425827e-07,0.9999999768997172,3978873.577297381,0.09191310499898786
1e-08,1.0005432739253526,1.1550141618074176e-08,1.0879841156834615e-07,0.9999999768997172,3978873.577297381,0.09191310500398239
1e-08,1.0005432740340918,1.1550141618701819e-08,1.0879841156243401e-07,0.9999999768997172,3978873.57729738,0.09191310500897687
